wave (um),depth,Rp/R*
5.7371,0.0293971601183,0.17145600053162327
5.79447,0.0293818529437,0.17141135593565557
5.85241,0.029395680226,0.1714516848152855
5.91094,0.0293842351034,0.17141830445842124
5.97005,0.0293829799129,0.17141464322775926
6.02975,0.0293710017757,0.17137970059403185
6.09004,0.0293535799645,0.17132886494837932
6.15094,0.0293361617714,0.17127802477667706
6.21245,0.0293308179125,0.17126242411136192
6.27458,0.0293244733772,0.17124390026275388
6.33732,0.0293251491298,0.17124587332195773
6.4007,0.0293647540804,0.17136147198364046
6.4647,0.0294052110011,0.17147947690933746
6.52935,0.0294125758534,0.1715009500072813
6.59465,0.0294788574986,0.17169408114026527
6.66059,0.0294735029798,0.17167848723646187
6.7272,0.0294091376442,0.17149092583632522
6.79447,0.0294257157208,0.1715392541688345
6.86241,0.0294295438106,0.17155041186368514
6.93104,0.0293891844466,0.17143274029951222
7.00035,0.0293816144912,0.17141066037793565
7.07035,0.0294097535956,0.17149272169861904
7.14106,0.0294005142335,0.17146578152360312
7.21247,0.0293941020659,0.17144708240707976
7.28459,0.0294058349966,0.17148129634627796
7.35744,0.0294163499264,0.17151195272166894
7.43101,0.0294114021985,0.17149752825769823
7.50532,0.0294029957299,0.1714730174980892
7.58037,0.0294026032827,0.1714718731532959
7.65618,0.0293936135715,0.17144565777965914
7.73274,0.0294413046479,0.17158468651922293
7.81007,0.0294032210851,0.17147367461246055
7.88817,0.0294270499022,0.171543142976337
7.96705,0.0293770130831,0.17139723767639897
8.04672,0.0293847536626,0.17141981700666933
8.12719,0.0293633647452,0.17135741812130573
8.20846,0.0293698965304,0.17137647601231623
8.29054,0.0293474783959,0.171311057424499
8.37345,0.0293439374344,0.17130072222381318
8.45718,0.0293268358595,0.17125079812806712
8.54176,0.029326730347,0.17125049006353238
8.62717,0.0293012836769,0.17117617730542997
8.71345,0.0293039864619,0.17118407186972742
8.80058,0.0293029602684,0.17118107450416356
8.88859,0.0292834842065,0.17112417773798067
8.97747,0.0292919952967,0.17114904410104076
9.06725,0.0292960523373,0.17116089605193122
9.15792,0.0292913175366,0.17114706406070776
9.2495,0.0292949882606,0.17115778761306774
9.34199,0.0292815458729,0.17111851411492562
9.43541,0.0292889004615,0.17114000251694517
9.52977,0.0292800864507,0.17111424970089428
9.62506,0.0292806527028,0.17111590429530504
9.72132,0.0292750811052,0.17109962333447729
9.81853,0.0292729871874,0.17109350422327552
9.91671,0.0292796101719,0.17111285799699566
10.01588,0.0292664171364,0.17107430296920692
10.11604,0.0292614300131,0.17105972644985729
10.2172,0.0292588180743,0.171052091698114
10.31937,0.0292739943478,0.17109644750198644
10.42257,0.0292819554622,0.17111971091081238
10.52679,0.029268357474,0.17107997391278734
10.63206,0.0292729958894,0.17109352965381244
10.73838,0.029269260184,0.17108261216149348
10.84576,0.0292692289513,0.1710825208818832
10.95422,0.0292795254652,0.17111261047976564
