wave (um),Rp/R*
5.6641423621,2.4343095331982743
5.66640826969,2.4342611060997545
5.66867508375,2.434270942196041
5.67094280463,2.434132679814311
5.6732114327,2.4340333215755283
5.67548096833,2.4352937685749536
5.67775141186,2.433986550720854
5.68002276368,2.4340195066494434
5.68229502414,2.4509068942352745
5.6845681936,2.4350309114321322
5.68684227243,2.443041170733723
5.68911726099,2.4357482983489898
5.69139315965,2.4338830163752734
5.69366996877,2.4337064137113993
5.69594768871,2.4337779042550287
5.69822631984,2.43342828544833
5.70050586253,2.434785058515433
5.70278631713,2.4332750473446274
5.70506768402,2.433148720549157
5.70734996355,2.4337675803576646
5.7096331561,2.4333949197407314
5.71191726202,2.433007816771249
5.71420228169,2.4354412708932234
5.71648821546,2.4331592723103843
5.71877506372,2.43411180197829
5.72106282681,2.433297004344106
5.72335150511,2.4356973200666787
5.72564109898,2.4329136106302665
5.72793160879,2.433075600769528
5.7302230349,2.4337283994008043
5.73251537769,2.4324572616512707
5.73480863751,2.432364260253797
5.73710281475,2.466446457545754
5.73939790975,2.4324008764038054
5.74169392289,2.434935986324897
5.74399085454,2.4326178756187744
5.74628870507,2.432109236154906
5.74858747483,2.431969178698612
5.75088716421,2.431916223643405
5.75318777356,2.4321296447002982
5.75548930326,2.4332224530897295
5.75779175367,2.4317042985136985
5.76009512517,2.4318036091119692
5.76239941811,2.4315862667444064
5.76470463287,2.431781577956787
5.76701076983,2.4314937552089253
5.76931782933,2.4315712882085116
5.77162581177,2.4314661131794537
5.7739347175,2.4318630038408826
5.77624454689,2.4312116392675485
5.77855530032,2.431810600081758
5.78086697815,2.4311721792131467
5.78317958076,2.431061879220683
5.78549310851,2.4362191932500656
5.78780756177,2.430903773918252
5.79012294092,2.4308360279294856
5.79243924632,2.431015427744135
5.79475647834,2.4308412095733445
5.79707463736,2.431516908339319
5.79939372375,2.4306603776854554
5.80171373787,2.430516953353751
5.8040346801,2.430490457683387
5.80635655081,2.431470459886363
5.80867935038,2.4362153012531547
5.81100307916,2.4312420544898443
5.81332773754,2.4303964737507333
5.81565332589,2.4303522044119448
5.81797984457,2.4313872563929424
5.82030729396,2.4300663788423558
5.82263567444,2.430287017757368
5.82496498637,2.4304485824184803
5.82729523013,2.4298384963840705
5.82962640609,2.4300946026132397
5.83195851463,2.4305804737449037
5.83429155611,2.4306860275054034
5.83662553091,2.431218042449093
5.8389604394,2.4300703215010055
5.84129628196,2.4296266079811524
5.84363305896,2.430038824333883
5.84597077078,2.4308876698852213
5.84830941778,2.429414894827559
5.85064900035,2.429631006671589
5.85298951885,2.4341712435734673
5.85533097366,2.429256229050365
5.85767336516,2.429158759937275
5.86001669372,2.4289764724858904
5.86236095972,2.4303743253601904
5.86470616352,2.4309437094099895
5.86705230551,2.431024794581495
5.86939938606,2.429208460505191
5.87174740555,2.4287439777732853
5.87409636434,2.4323216964250434
5.87644626283,2.4340518354587273
5.87879710138,2.4297875098390804
5.88114888037,2.4330782515550133
5.88350160017,2.4515617234387554
5.88585526117,2.4331415726052605
5.88820986373,2.430285328627073
5.89056540824,2.428794407299638
5.89292189507,2.4318738480172035
5.8952793246,2.4298864706751218
5.89763769721,2.4341700821820154
5.89999701327,2.4346830654050233
5.90235727316,2.433392667643264
5.90471847726,2.435438509377726
5.90708062595,2.4283368747334046
5.90944371959,2.4785106961863206
5.91180775859,2.4382967897776515
5.9141727433,2.448615223772408
5.91653867411,2.4669134240341717
5.9189055514,2.4280231739750757
5.92127337554,2.4638897044612205
5.92364214692,2.449319977859161
5.92601186591,2.429895786298252
5.92838253289,2.4297473865589403
5.93075414825,2.437008806034562
5.93312671235,2.4270730902694297
5.93550022559,2.4271878873544175
5.93787468834,2.427796584003693
5.94025010097,2.4273958912258213
5.94262646388,2.4326523609632345
5.94500377744,2.4289988033735215
5.94738204203,2.4551268740372665
5.94976125803,2.4375055738684988
5.95214142582,2.429916896881455
5.95452254578,2.428362662099712
5.9569046183,2.4293729531527264
5.95928764375,2.431043328291374
5.96167162252,2.433831530570676
5.96405655498,2.5285877234772776
5.96644244152,2.4268432163429923
5.96882928253,2.458327940131259
5.97121707837,2.426256122504382
5.97360582944,2.4263944648242997
5.97599553611,2.43264560207195
5.97838619878,2.435971973654459
5.98077781781,2.4264147846689363
5.9831703936,2.4260625563678277
5.98556392652,2.4736077866246298
5.98795841697,2.4270983161071165
5.99035386531,2.44453229867392
5.99275027194,2.4302787746120815
5.99514763724,2.426747966003062
5.99754596159,2.4270903781421076
5.99994524538,2.4328737357988803
6.00234548899,2.4344526386150953
6.0047466928,2.427022024370607
6.00714885719,2.431436638493794
6.00955198256,2.426703495561417
6.01195606929,2.4394457758228607
6.01436111776,2.4555172397949074
6.01676712835,2.45133321419386
6.01917410146,2.4249724082883914
6.02158203746,2.4268446151803786
6.02399093674,2.435023545163373
6.02640079969,2.4276358474985495
6.02881162669,2.424634169343903
6.03122341812,2.4245496674867275
6.03363617438,2.433080131440393
6.03604989585,2.424799585528668
6.03846458292,2.439065178587895
6.04088023596,2.424311081559048
6.04329685538,2.4278061476155792
6.04571444155,2.424547641592138
6.04813299486,2.425946947231122
6.0505525157,2.4241308451174826
6.05297300445,2.4263819215614015
6.05539446151,2.4253246402100483
6.05781688725,2.4242530503517985
6.06024028208,2.427477871491314
6.06266464637,2.433138089782411
6.06508998051,2.4244006726653082
6.06751628489,2.4240230167739747
6.06994355991,2.424035622646664
6.07237180594,2.424975783027534
6.07480102337,2.423442935168889
6.0772312126,2.424348291925069
6.07966237402,2.424385782892236
6.082094508,2.4238612989401846
6.08452761495,2.4267363543388885
6.08696169525,2.4273538921900117
6.08939674929,2.4229522458439003
6.09183277745,2.422898707447342
6.09426978014,2.4232797082528466
6.09670775773,2.4235971402318497
6.09914671063,2.4228906270981363
6.10158663921,2.4278632815832113
6.10402754387,2.4225913694471877
6.106469425,2.4226732282377665
6.108912283,2.4224518834251385
6.11135611824,2.4241153495223777
6.11380093113,2.4224045308845508
6.11624672205,2.4223791762934224
6.11869349139,2.422509232302325
6.12114123955,2.422356497027223
6.12358996692,2.4220821155216847
6.12603967388,2.4220318692948695
6.12849036084,2.4222293571666578
6.13094202818,2.4219163611095245
6.1333946763,2.4224047092857957
6.13584830559,2.422866847034727
6.13830291643,2.4217345983117142
6.14075850923,2.422769686309452
6.14321508437,2.421573760218755
6.14567264225,2.4215479511729683
6.14813118327,2.4216111019649706
6.15059070781,2.4214315652088954
6.15305121627,2.4213330290441255
6.15551270904,2.4212602918790043
6.15797518651,2.4212207154408705
6.16043864909,2.4211400378292867
6.16290309716,2.4210867631210577
6.16536853112,2.422068127790794
6.16783495136,2.4217268235372873
6.17030235828,2.4210638223888274
6.17277075227,2.4211331194071093
6.17524013373,2.4210780455553267
6.17771050305,2.4209607218705553
6.18018186062,2.4207576427391486
6.18265420685,2.420931390721348
6.18512754213,2.420572268629879
6.18760186685,2.420452663852363
6.19007718141,2.4203979592724005
6.1925534862,2.4203303209334877
6.19503078163,2.4204290834002964
6.19750906808,2.4202065713178285
6.19998834596,2.4202068634746907
6.20246861566,2.4200864010898453
6.20494987758,2.4201736407394407
6.20743213211,2.4201296014945153
6.20991537965,2.4205775045678664
6.2123996206,2.419910883237232
6.21488485536,2.419931319688639
6.21737108433,2.4204770828082633
6.21985830789,2.4196657449490826
6.22234652645,2.4199394723711585
6.22483574041,2.41992050830394
6.22732595017,2.419518117369655
6.22981715612,2.419421103090572
6.23230935866,2.419366848210498
6.2348025582,2.4193056797395407
6.23729675512,2.4200135515054457
6.23979194984,2.42056505833452
6.24228814274,2.4205699903039366
6.24478533423,2.4193981100699404
6.24728352471,2.4189972374705184
6.24978271457,2.421834320194096
6.25228290422,2.42083007025896
6.25478409406,2.4188124844642256
6.25728628448,2.4396041701923696
6.25978947589,2.4189528881026185
6.26229366869,2.418856045278429
6.26479886327,2.4203069645026436
6.26730506005,2.4190959262273997
6.26981225941,2.418728383508574
6.27232046177,2.4192981148630692
6.27482966751,2.4185658627459374
6.27733987705,2.418355843154601
6.27985109079,2.4203063037454577
6.28236330912,2.420481602667122
6.28487653245,2.4182073951751946
6.28739076118,2.4198693629780927
6.28990599571,2.4179766424099305
6.29242223645,2.418457980949845
6.2949394838,2.418076608306693
6.29745773815,2.417748252095325
6.29997699992,2.4177493570219393
6.30249726951,2.4176985295172764
6.30501854731,2.41794208280306
6.30754083374,2.417547287978045
6.31006412919,2.4177674255602004
6.31258843408,2.4182495802232657
6.3151137488,2.4175154561139833
6.31764007375,2.418562164042926
6.32016740935,2.4177955758831224
6.32269575599,2.417463204371475
6.32522511408,2.4173052380967532
6.32775548403,2.418102083957582
6.33028686624,2.421782319707946
6.33281926111,2.418637529672439
6.33535266906,2.4341854384002874
6.33788709048,2.417356286028189
6.34042252578,2.416791841880471
6.34295897536,2.435052646535594
6.34549643964,2.416636507272039
6.34803491901,2.417014684229287
6.35057441389,2.4219233145663384
6.35311492469,2.418770906983545
6.35565645179,2.4164713293436773
6.35819899562,2.4163996435089126
6.36074255658,2.428555354553402
6.36328713508,2.4181069151197594
6.36583273152,2.4177466810482855
6.36837934631,2.416007110184074
6.37092697986,2.417687374484137
6.37347563258,2.4163470416146766
6.37602530487,2.4158470451168883
6.37857599715,2.415875968753363
6.38112770981,2.417925987659672
6.38368044327,2.4159482659278946
6.38623419794,2.4170807362767177
6.38878897422,2.42758193415176
6.39134477252,2.4242506024914174
6.39390159326,2.4155899006495285
6.39645943684,2.415470520360371
6.39901830367,2.416614294232739
6.40157819416,2.4153335969592273
6.40413910872,2.419915485617215
6.40670104776,2.4166112818821315
6.40926401169,2.416272050024583
6.41182800091,2.415722689368546
6.41439301585,2.4154338911114914
6.4169590569,2.420206213840052
6.41952612449,2.41913792711784
6.42209421901,2.4169214509391903
6.42466334089,2.41469720299047
6.42723349053,2.4252186978311876
6.42980466834,2.415210769419514
6.43237687474,2.416796599006627
6.43495011014,2.4147442029809287
6.43752437494,2.414469781517259
6.44009966956,2.416104915290311
6.44267599441,2.415320325625568
6.44525334991,2.417643310188664
6.44783173647,2.445112667557469
6.45041115449,2.41717372074909
6.45299160439,2.420594757891126
6.45557308659,2.416974836093665
6.4581556015,2.4198800200505812
6.46073914953,2.418178160955061
6.46332373108,2.414784585460989
6.46590934659,2.4225319332095503
6.46849599646,2.4236175300921556
6.4710836811,2.4513605871984643
6.47367240093,2.415365507096183
6.47626215636,2.4200099439527105
6.47885294781,2.4248572207761017
6.48144477569,2.4157464108531754
6.48403764042,2.4220623213121497
6.4866315424,2.422807832631387
6.48922648207,2.4170461155157965
6.49182245982,2.421239121639992
6.49441947608,2.416831064880208
6.49701753126,2.421474803304796
6.49961662578,2.4171790525734744
6.50221676005,2.419562701311954
6.50481793449,2.4193098302036473
6.50742014951,2.41398749641128
6.51002340554,2.4185116010306835
6.51262770298,2.4146250402805816
6.51523304226,2.4145315249298362
6.51783942378,2.4143585756386727
6.52044684798,2.427101694525798
6.52305531526,2.420095397216812
6.52566482604,2.422695560087978
6.52827538075,2.413013644934483
6.53088697979,2.415375340869406
6.53349962358,2.413060251249438
6.53611331255,2.412974996053627
6.53872804711,2.412429518301001
6.54134382768,2.4133500458284125
6.54396065468,2.4163000293547987
6.54657852852,2.4123540651840476
6.54919744963,2.4159869203909197
6.55181741843,2.416223099771625
6.55443843532,2.449001330765257
6.55706050074,2.4159887760293923
6.55968361511,2.4491857353149027
6.56230777883,2.426619448176825
6.56493299234,2.41654339252371
6.56755925604,2.4122920903364915
6.57018657037,2.4128649620109286
6.57281493574,2.415984788805592
6.57544435258,2.4280927400904604
6.57807482129,2.42949865813299
6.58070634232,2.4131752080091493
6.58333891606,2.4111999328674507
6.58597254295,2.413058698884053
6.58860722341,2.4136057428606685
6.59124295786,2.423695558672747
6.59387974672,2.420299443558586
6.59651759041,2.4217627219114592
6.59915648935,2.4115284681898324
6.60179644397,2.41132665990529
6.60443745469,2.416330401532456
6.60707952193,2.413317926567074
6.60972264611,2.416158876586968
6.61236682767,2.4160713257559263
6.61501206701,2.4107725786809504
6.61765836456,2.425424553778163
6.62030572075,2.4104782351765803
6.622954136,2.4132132773462023
6.62560361073,2.4172508598695335
6.62825414537,2.410986135841515
6.63090574034,2.4181841919320375
6.63355839607,2.412806363129872
6.63621211297,2.4134849904090974
6.63886689148,2.4101101854645566
6.64152273202,2.4167507306733147
6.64417963501,2.4100855853392424
6.64683760088,2.4122621965657047
6.64949663006,2.4106095499769347
6.65215672296,2.4107255564269443
6.65481788002,2.409393329709784
6.65748010166,2.4096422095510364
6.66014338831,2.4102012404506805
6.66280774039,2.4164479184724836
6.66547315833,2.409063839562995
6.66813964255,2.4090113417333674
6.67080719348,2.40896471072326
6.67347581156,2.4089895762124
6.6761454972,2.409911695917508
6.67881625083,2.410716783265923
6.68148807288,2.4157547184120327
6.68416096377,2.4091152963256035
6.68683492395,2.4087046549982003
6.68950995382,2.408533225257646
6.69218605382,2.408548359223871
6.69486322439,2.4092753756783387
6.69754146594,2.4104189260686617
6.7002207789,2.4084688151001665
6.70290116371,2.419567315986476
6.70558262079,2.4089857440736338
6.70826515058,2.4084348615272946
6.71094875349,2.410802143704456
6.71363342996,2.408908479853479
6.71631918042,2.4082146805756333
6.71900600531,2.4150876457553254
6.72169390504,2.4077475069387986
6.72438288005,2.408012241231344
6.72707293076,2.408188850366599
6.72976405762,2.407628109735804
6.73245626105,2.4078424986198743
6.73514954148,2.4075654680382006
6.73784389934,2.407394088361937
6.74053933506,2.407329379617588
6.74323584907,2.407385041357115
6.74593344182,2.4080256113608924
6.74863211371,2.4075315765925067
6.7513318652,2.408728312645492
6.7540326967,2.4071645356933957
6.75673460866,2.407137282294053
6.7594376015,2.40778094895902
6.76214167566,2.4067881039779966
6.76484683157,2.4094803278549506
6.76755306966,2.407805960271716
6.77026039036,2.4066310504479076
6.77296879411,2.4065729195476293
6.77567828135,2.4067235926171495
6.7783888525,2.4064880096647063
6.78110050799,2.406564741144522
6.78381324827,2.4069044477336443
6.78652707377,2.409560419337934
6.78924198491,2.4073941335269553
6.79195798214,2.4061990894790894
6.79467506589,2.406069059551284
6.7973932366,2.4073795514085434
6.80011249469,2.405991869238132
6.8028328406,2.406194935735673
6.80555427478,2.4131709203369742
6.80827679765,2.405876702266764
6.81100040964,2.4065022980604027
6.81372511121,2.4058997308304435
6.81645090277,2.406685440160388
6.81917778477,2.4067077881932404
6.82190575765,2.4056441028651765
6.82463482183,2.4055338659702965
6.82736497777,2.411727808711008
6.83009622588,2.408428191661524
6.83282856662,2.4052253197632028
6.83556200041,2.4057965379225235
6.83829652769,2.4056690956696434
6.84103214891,2.407850207728878
6.8437688645,2.4052303235054224
6.84650667489,2.4050810146624997
6.84924558054,2.404979773996031
6.85198558186,2.405075887447213
6.85472667931,2.4048356720013118
6.85746887331,2.404855531827224
6.86021216432,2.4046851397844167
6.86295655276,2.4047935758293266
6.86570203908,2.404611007335698
6.86844862371,2.404673388256709
6.87119630711,2.4048486126157713
6.87394508969,2.4043412872032124
6.87669497191,2.404683101450168
6.87944595421,2.4042827823323942
6.88219803702,2.4042615928638047
6.88495122078,2.404161926279093
6.88770550594,2.4043168549111824
6.89046089294,2.404105789450622
6.89321738221,2.4054931282525
6.8959749742,2.4041558027361707
6.89873366935,2.404120244634199
6.9014934681,2.403910900584712
6.90425437089,2.404726628820831
6.90701637817,2.4038662650779887
6.90977949037,2.4043261972848025
6.91254370793,2.404237853555675
6.91530903131,2.4169988624511185
6.91807546094,2.4054905965187228
6.92084299726,2.458928626550596
6.92361164072,2.4098235913298716
6.92638139176,2.4363880868859953
6.92915225082,2.4248453565351338
6.93192421835,2.4127499617884154
6.93469729478,2.4084614082957607
6.93747148057,2.4105742419141545
6.94024677616,2.4173849382256027
6.94302318199,2.439931260791992
6.94580069851,2.418737479020822
6.94857932615,2.403556602533005
6.95135906537,2.4055747882657896
6.9541399166,2.4106438634460297
6.95692188031,2.4036504817714244
6.95970495691,2.4116169976677475
6.96248914688,2.405757418113888
6.96527445064,2.4038628170134833
6.96806086864,2.4031057591021665
6.97084840134,2.4206577810855463
6.97363704918,2.412012713799411
6.97642681259,2.41569802315811
6.97921769204,2.4061227846994844
6.98200968796,2.40314965681915
6.9848028008,2.4030449652929926
6.98759703101,2.415010909275567
6.99039237904,2.4080524104512344
6.99318884532,2.4050403640874722
6.99598643032,2.541528341484706
6.99878513448,2.4031184093568925
7.00158495824,2.4038724624925507
7.00438590206,2.4050241784356348
7.00718796638,2.4302298821366675
7.00999115165,2.4057948079023697
7.01279545831,2.434097285165488
7.01560088682,2.405611696051547
7.01840743763,2.430712343486987
7.02121511119,2.5068794123970144
7.02402390793,2.4122326606838738
7.02683382832,2.421174667251415
7.0296448728,2.4139436859173
7.03245704183,2.4940758520361808
7.03527033584,2.408993063692795
7.0380847553,2.4104751296787943
7.04090030065,2.4035603000257764
7.04371697234,2.431318438687125
7.04653477083,2.4037107320765534
7.04935369656,2.4544297788875524
7.05217374999,2.405275713728054
7.05499493156,2.4047300679743664
7.05781724173,2.4023872910690316
7.06064068095,2.4055571470015007
7.06346524966,2.4153872921293598
7.06629094834,2.404836296551181
7.06911777741,2.402659063583512
7.07194573734,2.433914751767202
7.07477482859,2.425901588014238
7.07760505159,2.405267242409874
7.08043640681,2.4160258549692717
7.08326889469,2.4147859659212036
7.0861025157,2.404568073858588
7.08893727028,2.4051912989469257
7.09177315888,2.4030784974215886
7.09461018197,2.4169854865534464
7.09744833999,2.443182159762141
7.1002876334,2.4080862226859736
7.10312806266,2.413048052387271
7.10596962821,2.4204726647454624
7.10881233051,2.4045085304465026
7.11165617002,2.4411217660125026
7.1145011472,2.4012341818510747
7.11734726249,2.417315455791817
7.12019451635,2.4641529002965705
7.12304290923,2.4033020550484285
7.12589244161,2.452308854053665
7.12874311392,2.4869658294355395
7.13159492662,2.4756175362119244
7.13444788018,2.4007129066154493
7.13730197504,2.4055156062890135
7.14015721167,2.4302633726861784
7.14301359052,2.454970701142887
7.14587111205,2.4070858301294535
7.14872977671,2.4032309594918253
7.15158958497,2.445933776724137
7.15445053727,2.427040530992427
7.15731263409,2.4123811237965698
7.16017587586,2.4184093023038926
7.16304026306,2.4218683465973125
7.16590579615,2.431248826963213
7.16877247557,2.42312429194212
7.17164030179,2.4175276025249435
7.17450927527,2.427479116964758
7.17737939647,2.4242605569162734
7.18025066584,2.4248393864852162
7.18312308384,2.4745539327846546
7.18599665094,2.4183491086648345
7.1888713676,2.4520907466466246
7.19174723427,2.4612807723967616
7.19462425141,2.414573035714596
7.19750241948,2.4216372760717078
7.20038173895,2.516056502483599
7.20326221028,2.444996441725427
7.20614383392,2.4399669623009244
7.20902661034,2.4331092140818504
7.21191054,2.45919242670841
7.21479562335,2.4397091285950463
7.21768186087,2.436747261008002
7.22056925301,2.5088674241517825
7.22345780024,2.4349494794738553
7.22634750301,2.418395849965427
7.22923836179,2.443332985075919
7.23213037704,2.4268566123341526
7.23502354923,2.4434676324273257
7.23791787881,2.4454658655417787
7.24081336625,2.411554653011206
7.24371001202,2.4073368246217646
7.24660781657,2.4530245788617773
7.24950678037,2.4226805770262
7.25240690389,2.427821521498234
7.25530818758,2.4625915715319096
7.25821063192,2.409327553721162
7.26111423736,2.4149706894784457
7.26401900437,2.5084298001259673
7.26692493342,2.42593224638076
7.26983202497,2.4072146654172744
7.27274027948,2.44990069130567
7.27564969743,2.4485484202870076
7.27856027927,2.451759072286672
7.28147202547,2.4051176404408996
7.2843849365,2.410219895822786
7.28729901282,2.49569606839054
7.2902142549,2.424129113052768
7.29313066321,2.4326946668704643
7.29604823821,2.415270481881895
7.29896698037,2.412795488005562
7.30188689015,2.5837517293714583
7.30480796803,2.4301936815447447
7.30773021447,2.41833121926464
7.31065362993,2.5330296076260144
7.3135782149,2.4257343843586834
7.31650396982,2.518268227925691
7.31943089518,2.4223969670369883
7.32235899143,2.407386927217974
7.32528825906,2.4054004958946025
7.32821869852,2.4018914031862475
7.33115031029,2.4445815104205466
7.33408309483,2.4124376108865486
7.33701705261,2.430699462998254
7.33995218411,2.4147881959376893
7.34288848979,2.4466420800415416
7.34582597012,2.429648162043221
7.34876462558,2.4009750684503164
7.35170445662,2.4200759479032885
7.35464546373,2.410471683687655
7.35758764738,2.4157107498104984
7.36053100802,2.4064605397928305
7.36347554614,2.4983883422798785
7.36642126221,2.4042580820931017
7.36936815669,2.4078782233389626
7.37231623006,2.4237388311841688
7.37526548279,2.462866507846091
7.37821591535,2.432771805862605
7.38116752822,2.4364742988876364
7.38412032186,2.409794587607002
7.38707429675,2.4035488080128515
7.39002945336,2.3990816482958643
7.39298579216,2.4043432736549915
7.39594331364,2.4124529146783362
7.39890201824,2.403752275069126
7.40186190647,2.4146913696039913
7.40482297878,2.402663112508701
7.40778523564,2.4085742362484908
7.41074867755,2.39825434059234
7.41371330496,2.414809174636787
7.41667911835,2.430188922217777
7.4196461182,2.4057187850931374
7.42261430498,2.461411887531219
7.42558367917,2.4545042638687757
7.42855424123,2.4049835520310734
7.43152599166,2.5212936223593636
7.43449893091,2.399369746162521
7.43747305947,2.4092041604231054
7.44044837782,2.447047394921071
7.44342488643,2.4022549774014412
7.44640258577,2.3955301882422604
7.44938147632,2.394897075938755
7.45236155856,2.405218128550922
7.45534283296,2.424648474237039
7.45832530001,2.4097062726315834
7.46130896017,2.4628746506958086
7.46429381393,2.453759133666139
7.46727986177,2.3953961733437747
7.47026710415,2.394332923223084
7.47325554157,2.395943520649016
7.47624517449,2.396689564130073
7.4792360034,2.399351482200972
7.48222802877,2.415683495290722
7.48522125108,2.424033277649051
7.48821567082,2.3955092927100075
7.49121128845,2.4007784103723524
7.49420810447,2.3939961445374136
7.49720611934,2.4397737543653513
7.50020533355,2.401757298481676
7.50320574759,2.401101597402742
7.50620736192,2.395584716836372
7.50921017702,2.391827255904991
7.51221419339,2.39715947198137
7.5152194115,2.4157235305369693
7.51822583183,2.398990421737861
7.52123345485,2.3941328265303077
7.52424228106,2.394636361928466
7.52725231094,2.411910128528839
7.53026354496,2.3991640700814942
7.5332759836,2.3993413688989733
7.53628962736,2.3936557299202406
7.5393044767,2.3916743080570146
7.54232053212,2.400707576411588
7.5453377941,2.4002674965032544
7.54835626311,2.399572915072597
7.55137593964,2.3945742255816587
7.55439682418,2.3975760922669376
7.55741891721,2.3969354440409947
7.5604422192,2.3922568072178203
7.56346673066,2.3929993252631725
7.56649245205,2.392306194503538
7.56951938386,2.3993924222248433
7.57254752658,2.3905201708665835
7.57557688069,2.393788991197846
7.57860744667,2.3922535601896384
7.58163922502,2.394773967081236
7.58467221621,2.38985143562942
7.58770642073,2.3907124958074735
7.59074183907,2.392466222116835
7.59377847171,2.3908705198881015
7.59681631914,2.389923271433625
7.59985538184,2.3924758366115215
7.6028956603,2.3911775634778776
7.605937155,2.3894938097680853
7.60897986644,2.3920998261903703
7.6120237951,2.3901019896983473
7.61506894147,2.3908889736727637
7.61811530602,2.3900832700807726
7.62116288926,2.3896816168205337
7.62421169167,2.3917357698291006
7.62726171373,2.391172863155234
7.63031295594,2.3893477602203492
7.63336541877,2.3894389776786515
7.63641910273,2.3891626447628047
7.6394740083,2.38902493436339
7.64253013596,2.389140354374351
7.64558748621,2.388839727003467
7.64864605954,2.3887464405373793
7.65170585643,2.388450528032766
7.65476687737,2.3928942191162568
7.65782912286,2.389383362980918
7.66089259338,2.393323484895011
7.66395728943,2.393253427681657
7.66702321149,2.38824868218115
7.67009036006,2.3896192064197175
7.67315873561,2.389142232069912
7.67622833866,2.3879450604191046
7.67929916968,2.3880443852072766
7.68237122917,2.38787389260614
7.68544451763,2.3882858755685006
7.68851903553,2.388085031890615
7.69159478337,2.3931809984370176
7.69467176165,2.3883788088471225
7.69774997086,2.388095055193574
7.70082941149,2.3879154219444203
7.70391008403,2.3876016172636505
7.70699198898,2.388644902533652
7.71007512682,2.3895112100364795
7.71315949806,2.3885275499436887
7.71624510318,2.387385713019578
7.71933194268,2.3871700315184925
7.72242001705,2.3907710500924173
7.72550932679,2.3872813589017947
7.72859987239,2.390500505624293
7.73169165434,2.3905787781811334
7.73478467314,2.3869523751281676
7.73787892929,2.3891872752256154
7.74097442328,2.3866323697440293
7.7440711556,2.3872123802586147
7.74716912675,2.387823317833629
7.75026833723,2.386663202108752
7.75336878753,2.386879682541623
7.75647047814,2.387834610688102
7.75957340957,2.3864056322595286
7.76267758231,2.38652831504468
7.76578299686,2.3909873994523685
7.76888965371,2.387532641085772
7.77199755336,2.3994929768015574
7.7751066963,2.387905983253947
7.77821708304,2.389303371765503
7.78132871408,2.3859112642929534
7.7844415899,2.3960117065010347
7.78755571101,2.387502336158019
7.79067107791,2.386696176585952
7.79378769109,2.387346075042326
7.79690555106,2.385990744460255
7.80002465831,2.3902504755108827
7.80314501334,2.38826746171571
7.80626661665,2.3862741904986526
7.80938946873,2.387282989176189
7.8125135701,2.3986317672915116
7.81563892125,2.3873039630428297
7.81876552267,2.386594305461236
7.82189337488,2.3873337212526446
7.82502247836,2.385412883969985
7.82815283362,2.386400955024113
7.83128444117,2.390384115743744
7.83441730149,2.391407630777321
7.8375514151,2.3920361245014674
7.84068678249,2.3942871132468637
7.84382340417,2.4166205677267585
7.84696128063,2.4029910483520323
7.85010041239,2.38935140979095
7.85324079994,2.3872002912198216
7.85638244378,2.388242055860335
7.85952534441,2.460021407786932
7.86266950235,2.39158367641402
7.86581491809,2.4169411865682626
7.86896159213,2.4089749570117993
7.87210952499,2.4522872780406457
7.87525871715,2.389607606740069
7.87840916913,2.394517473456813
7.88156088143,2.387127306517187
7.88471385456,2.386837227474886
7.88786808902,2.448619398642835
7.8910235853,2.3878082170831894
7.89418034393,2.3957560720678557
7.8973383654,2.3898783887491013
7.90049765022,2.386738777669228
7.90365819889,2.3976400530479967
7.90682001192,2.3961191644240065
7.90998308982,2.3879810708567186
7.91314743308,2.3897646105024655
7.91631304223,2.3838358230968844
7.91947991776,2.408808190360951
7.92264806018,2.398901070044365
7.92581746999,2.4025158737602546
7.92898814771,2.383898585638659
7.93216009384,2.3941278815614675
7.93533330889,2.4094620895751815
7.93850779337,2.411080984241301
7.94168354778,2.407741542092922
7.94486057263,2.4282365571274145
7.94803886844,2.404814723640888
7.9512184357,2.3843309134325295
7.95439927493,2.3892724860676733
7.95758138664,2.390190219852805
7.96076477133,2.4311865966827804
7.96394942952,2.395548983433651
7.96713536171,2.441926469947447
7.97032256841,2.438178496993196
7.97351105014,2.416422690006862
7.97670080741,2.39024172419653
7.97989184071,2.3907901011590287
7.98308415057,2.3850515962783696
7.9862777375,2.39311803242548
7.989472602,2.413173332752954
7.99266874459,2.3932546028055603
7.99586616578,2.4228340808833773
7.99906486608,2.3902377765172234
8.002264846,2.395173727323344
8.00546610605,2.4024241623118927
8.00866864675,2.395082483299897
8.01187246861,2.400509724795965
8.01507757214,2.532438560840124
8.01828395785,2.386162958381091
8.02149162625,2.384642184429354
8.02470057787,2.4279963740088246
8.02791081321,2.3909691448239143
8.03112233278,2.403859494036621
8.03433513711,2.4021754438321112
8.0375492267,2.4330371611239316
8.04076460207,2.398955147456909
8.04398126373,2.4079449827581194
8.04719921219,2.3857741945687145
8.05041844798,2.38403530158427
8.05363897161,2.399986104757692
8.05686078358,2.3916970782835354
8.06008388443,2.385943623862475
8.06330827465,2.394874891886839
8.06653395478,2.3847714102529824
8.06976092532,2.409919958674976
8.07298918679,2.414318891716668
8.07621873971,2.39549858879733
8.0794495846,2.387638236994876
8.08268172196,2.4051815799332075
8.08591515232,2.3900523076891016
8.0891498762,2.499558042086641
8.09238589411,2.407416383102433
8.09562320657,2.422110628553122
8.0988618141,2.425177817202277
8.10210171722,2.403520679836144
8.10534291644,2.5118167983394013
8.10858541228,2.4230990457077897
8.11182920526,2.425256027725733
